	pc1	pc2	pc3	pc4	pc5
83	-0.004815448848504813	-0.0056165887822358825	-0.033107165381842316	-0.08404405014811649	0.018931234451620826
84	-0.027526965671034433	0.045036149213147914	0.02652089210257839	0.006580323757483195	0.011351676450745127
85	0.045218750744391245	-0.02049651237431981	-0.013596023787937277	-0.005182914453555304	-0.02117772080761436
86	0.04218130319459364	-0.026780993682909746	-0.0037007697335083283	-0.01323739719306937	-0.016708640905754794
87	0.016502325677354015	0.012701286331240569	-0.016162204812897634	-0.00985442541221505	0.004457329302987114
88	0.03299963229778609	0.0161405478785241	-0.019608126564755232	0.007833480768914172	-0.06743437611047215
89	0.02497886062908457	0.006464083572562753	0.04706436250543628	0.05519570661067968	-0.02144608931809119
90	0.006197210458203719	0.056123267682134985	0.00983824258915622	-0.021408620149627935	-0.011119446868681599
91	0.04152946523712399	-0.0311833817858623	-0.009820125479390386	-0.0067924305692850595	-0.0038020530219269903
92	0.04385318804968801	-0.021807348710884994	-0.004591662581954387	-0.017536660688017475	-0.010186420490187505
93	0.025959598618041754	0.00654572196976113	0.011127922161640156	-0.023251494219346556	-0.06873738437043353
94	0.006121774828290568	-0.014322147595980345	-0.056844467581741075	-0.04871675584430129	-0.004827989973790349
95	-0.0004509726003010296	0.041185442072035686	0.027894302869982672	0.015093098413117739	-0.003017599072270387
96	0.04039533599321509	-0.02236027212913167	-0.024712348147652614	-0.03237779283670783	0.008342788610250512
97	-0.03355463835137555	0.04368439124208904	-0.007304877950973587	0.008039086043962546	0.014729921453693394
98	0.04413124685732904	-0.020527428755543753	-0.0035341403190309326	-0.018341097153117426	-0.014891382101020723
99	-0.022637306431788125	0.05323824273594655	0.0023477410653861552	0.012433664988223191	0.009831534697945087
100	0.018839799628394265	0.047500475498072396	0.008000581916844572	-0.040102814684457276	-0.007322320238272466
101	0.04193313659898021	-0.028756689084450237	0.010117661829399306	0.013350079764864426	-0.011457257041469677
102	0.02482019231598349	0.038702371105257975	-0.0275064075681885	0.023051554453457357	-0.031894901189583005
103	0.014469225868927897	0.031864533859185876	0.031993044785697776	0.0577703994897716	-0.030540700068848934
104	-0.027480147380850677	0.04062820487534236	0.022804930170747188	0.035564871048064564	0.02410037191856112
105	0.013992599740133288	0.012925751911534692	-0.04517327533959346	-0.06047648610089889	-0.03186376173835745
106	-0.005787511717652996	0.03505031697607299	-0.008039796596403678	-0.003798543434869475	0.0026698496378204707
107	0.026146039298825755	0.039837581723738504	0.01355190948466432	-0.005856264073362416	0.02725584354632162
108	0.03295757387320494	0.027917008663706104	0.02273489771576477	0.010303093850522917	-0.018928966863458865
109	0.043792283323942215	-0.020368550661543708	-0.022662148430880408	-0.010223819769817058	-0.013510252258198635
110	0.0447191734457209	-0.022693546002018915	-0.015175303858862685	-0.003914902586063533	-0.016084665161243305
111	0.002647125664101078	0.05644352515995872	0.00825290894075784	-0.021156956454497833	-0.00966385966112502
112	0.04157241075155757	-0.02990389483292935	-0.000903589251153833	-0.01530847292256112	-0.0006044818229992788
113	-0.019914245856382615	0.04792493899677732	0.016066648786137002	0.03317380301062107	-0.01629032642951255
114	-0.02884399830761056	0.04607919192569272	-0.02078771774317703	0.014377077407017628	-0.0031929450100899046
115	0.010794079131563198	0.025055461303435066	0.0030547670422269033	0.016392385212897435	-0.06751351550621283
116	-0.03322033378575217	0.039826164826623066	0.02571930296540676	0.005020509721765583	0.01926516124968828
117	0.021317087737960486	0.02171166214780017	0.030773228986945594	0.04384937516452149	-0.03211807298575308
118	0.03210835218652761	0.005319865094366349	-0.043396698951125884	0.026425845434945174	-0.010969667377371933
119	0.03934036987228821	0.007302507431962837	-0.010397458665136165	0.021672636446009728	0.017125862282971038
120	0.00048175530494456303	0.03543188040960295	0.05094810961431467	0.04222063448621869	-0.0008858417315288506
121	-0.019909234544859215	0.0514428954053842	-0.010467140265341329	0.0037049113995919676	0.01317435221468906
122	0.017870849139267463	0.015554892334168761	0.03748759996633225	0.017511117420842173	0.010798700049387282
123	-0.012946273745887788	0.028438521477524188	-0.020238593471251683	0.023618115339115956	0.03444898499175987
124	0.024722344597876787	-0.018101606077773426	-0.02614004916439713	-0.0686157094734843	0.010866046025575879
125	-0.008966202620725443	0.018709268589309675	0.012930998129840027	-0.028662703965109834	-0.016096113695217733
126	0.03224021686596832	-0.006178707761799745	-0.0347321125661965	0.0469660599033698	-0.0035006533817473285
127	0.006363954824463313	0.010128503313764099	-0.0420148440637465	-0.07387261524920255	0.018311802643338284
128	0.03696944893055712	0.008772708993743222	-0.008084216250664859	0.03716163683908717	0.012757866511793645
129	-0.015464036575035483	0.044520597941559145	-0.012680025590588498	0.0018425541994259319	0.00828943140666239
130	0.04214698805238431	-0.0027773864784399636	-0.03040980965351374	-0.012587910704082777	-0.02486946372249073
131	0.025188760251938617	0.03614232425677668	0.023760680912451655	-0.042505602908017005	-0.02915987415694181
132	0.04227487738750082	-0.01848188092948079	-0.024389281454233837	-0.014820586540001698	-0.010800434283141818
133	-0.009749596929515252	0.011654575101704463	-0.04033114645048496	-0.07088904622730732	0.015642171162744484
134	0.04449339513798695	-0.0266253199933774	-0.0004802413502831943	0.00625948094459256	-0.004434960408435205
135	0.04315943658534025	-0.021869969705433697	-0.019739839162209886	-0.009109224354700447	-0.013979614523193195
136	-0.007120413684650234	0.008477073527639968	-0.040012223398274455	-0.07634334635834372	0.018776047378842697
137	0.039980338175986764	-0.013276454056071689	0.02335042208035925	0.03702615784966569	-0.013143412939982354
138	0.01362727733169766	0.028352371592798152	0.02359148060588932	0.07068806430873206	-0.013504802040864038
139	0.04214072086408015	-0.018270501207588337	-0.026113247390500503	-0.01536914111879366	-0.009898179889298279
140	0.03886373354953801	-0.017869574130068573	0.00933160644928595	0.04080953199888106	0.013168312856907007
141	0.03845058856329984	-0.002416446299262471	-0.042433676453298555	0.026045468313125927	-0.012973104794747718
142	0.021184058292196023	0.04298273963032116	-0.0025423776968306923	-0.04472725051145957	-0.0027136253587772743
143	0.036127466895238665	0.024995823566417788	-0.021039617454553624	-0.024427400164668944	-0.004271591100329833
144	-0.006900813328641659	0.045897124623816704	0.02866200352160727	0.04500232448988435	0.000866764389397456
145	0.03092394935130106	-5.456772482219069e-05	-0.03247402598848841	-0.05306682821504627	-0.027827302928686334
146	0.027328116479908935	-0.0007810217367444783	-0.06224524913623198	0.01684569764351664	-0.007062350652183495
147	0.04287552501173459	-0.01738272738440015	0.019849544555858366	-0.01735910899556294	-0.017490543401517403
148	0.04650181481543842	-0.01881622610503599	0.006689655378794138	0.011192970801211963	-0.008008189880102155
149	-0.019487032984080502	0.03334427240307083	-0.03570380614678597	0.005535239171476084	0.02479414569338379
150	0.03615632467069202	0.014151824056670606	0.0012875390655608015	0.051131372478821456	-0.015209725302150957
151	0.04677631150670293	-0.014077988878931462	0.009681143721684068	0.017016761799143593	-0.007899615097571427
152	0.01310112123369085	0.05227279143185631	-0.021914847781869865	0.009230917094156658	0.011963131482904635
153	0.018939498231480154	0.04253244827626587	-0.04030399888228306	-0.006295650208039609	-0.011623221707668467
154	0.011905605344396563	0.04083776448475161	0.021343247157336685	0.056843934072587324	-0.004723764170065438
155	0.002502329236835573	0.009955098512767336	-0.0033947084821184447	-0.0048031085009619685	-0.009646016750886038
156	-0.008163539083713527	0.04243524778050679	-0.022701518426686725	-0.0046268496922220485	-0.039805324461138644
157	0.04215059740230859	-0.01781259762222064	-0.02605135542692182	-0.01230962675978936	-0.010795374714324246
158	0.03497308039691422	0.017469106317306957	-0.013603804441371006	0.004319856750842334	-0.0678127056439202
159	0.015861384789967493	0.036371634264943824	-0.02718787105404711	0.017736707033745407	-0.03421538979728425
160	0.042985155754965546	0.007129568097593384	0.004714282371883208	-0.014219378315860082	-0.03305097727588055
161	-0.003065429696245703	0.005628203573105963	-0.03763066823806523	-0.0786136797730672	0.024625103963174747
162	0.04216153501038385	-0.01864743475675606	-0.02518531250355365	-0.015131262884623591	-0.012205127949517423
163	0.04695867546583277	-0.01979092760071186	-0.00015148346827702428	-0.0004704462192131401	-0.010200637168853858
164	-0.03451964818117462	0.04265971900439629	0.011980531421725213	0.0038967574485618134	0.014308657044655405
165	0.033904604206336016	0.021169785926297955	0.006183148337063887	0.022365562284146562	0.018089560513077366
166	0.015232203050640592	0.0033118006722127106	-0.04138209314918068	-0.07706686179808987	-0.005961205829137806
167	0.024605843136906193	-0.02092100807960972	-0.014436738958624105	-0.06819819156889227	-0.0034837824317050727
168	0.0006142970681137923	-0.01871762175000786	-0.022277537005972754	-0.061801560308440924	0.041360117758078366
169	-0.009278696221857327	0.03207354956061866	0.009692456042724819	-0.034245748321739405	0.01660485267195161
170	0.0011272698765658607	0.056900191679346235	0.011751502891713079	-0.017855785910005632	-0.012166987467768642
171	0.036124566488380846	-0.03076649392582189	0.009828474761633583	-0.01505739865239325	-0.029334074447422417
172	0.004240752250647662	0.031997040554668	0.04337604384055197	0.05256616369824345	-0.024583552112690536
173	-0.0006560274499708518	0.0005340695313899651	-0.03486390418166933	-0.06650571235345375	0.025092441024594833
174	0.017415342651677296	0.043556365412951964	-0.010412922186907626	-0.05218723083928275	0.001604786550579618
175	0.02539906552535087	0.04545173402151828	0.011336751673280632	-0.0050572767971855115	-0.010632716551624552
176	0.04381075282441517	-0.012294318279504854	0.029905661808857485	0.004579442738921048	0.006877319962769895
177	0.0440230776160219	-0.02517188667065195	0.007792083307826331	-0.014998179665493477	-0.008340960980545459
178	0.025247649443959463	0.013986107663113841	-0.0648904944893909	0.005510756963333116	-0.003683646469635981
179	0.02466118171187561	-0.023817266431397956	-0.03273855738619611	-0.05989873518470377	0.009163035150651264
180	-0.03741851983239493	0.035549040627043386	0.0037172844222584877	0.0007760990764723807	0.008369007936800756
181	0.013909786262852622	0.023222182443994325	0.015385276287320296	-0.011702351502974585	0.06209884603303808
182	0.03720351519642922	-0.010932943137259232	-0.04676181663467677	-0.0024153352198075452	-0.013588968616922315
183	0.006974414308811659	-0.003221876840880029	-0.009557954980449423	0.003942903553435082	-0.01724498868643876
184	0.0475745567569719	-0.0022532428822947016	-0.019243763345169886	-0.01233319202824307	9.51713886642838e-05
185	0.04069728431704104	-0.008391984130844481	0.031313791442614765	0.03671056631856285	-0.004035814120356471
186	0.043479931947899265	-0.010992981580896078	0.0002653599541831808	0.005741084251381321	-0.019966517912968596
187	-0.013573180330900048	0.032780127752093574	0.043907075906815245	0.02918449376539108	0.008008946325209067
188	0.03605187218965975	0.004876722902360547	-0.03881913087523924	0.0002849819415974431	-0.02301665710161664
189	-0.028194268898799866	0.04811125320162995	-0.007656185934574848	0.015642316166672915	0.01894962587799247
190	0.006620669218554067	0.04760075460282932	0.010439454628056542	0.00939894890407109	0.025287106477902402
191	0.044448370587188084	-0.014285925660087637	0.02434557977814884	0.0007328691959368623	0.003423791808395948
192	0.04149127199179238	-0.01772599441702635	0.02412977147989677	0.013657706046275067	0.004451748047885659
193	0.0238050535508651	0.04054521625491378	0.0005502546595153077	-0.0386724035901109	0.0006522757985938363
194	0.045489603725979724	-0.023636559155748506	-0.006242498321978332	-0.01091006548595559	-0.00571556036084402
195	0.034415604362815926	0.0031652203440560326	-0.03983489331744501	0.012164777744708559	-0.02869504305651965
196	-0.03757436329338442	0.03547297187589615	0.0031175500542549714	0.001392259031812626	0.008466293648160428
197	-0.028631158317327172	0.04759526009105891	-0.00750617660259797	0.016404450711577277	0.02029946588479046
198	0.007656847079101728	0.05172440470316463	-0.0032974298255831988	-0.017349072677109733	-0.01807510657036774
199	-0.02907963815845235	0.04672748794841311	-0.004610279659272122	0.01720459435945757	0.02282966214878218
200	0.01918668927562303	0.023772610267635972	-0.018036009368097294	0.003761711206791238	-0.052192798626129334
201	0.04521185708161056	-0.016098879762601846	0.014168116345261801	-0.010715969731124767	-0.00874398309516915
202	-0.0006228671666508772	0.03873835654708959	-0.042709781254003036	-0.01878028960961624	0.017953208018130166
203	0.04252635088144655	-0.003592864670293592	-0.03431882848027064	0.024603658335473132	0.0023045785348136134
204	0.04701875623958716	-0.016245422332588577	0.0040174040874282595	-0.01327580422365616	-0.0019642752007074486
205	-0.026389219518483414	0.04762385858118663	-0.005254185436455133	0.010006525941007132	0.00888282729626215
206	0.016796966027704884	0.020674870973520967	0.025916707742793827	0.01408262170561445	0.0382221797476434
207	0.042427282399356545	-0.013545391930236156	-0.0016882789109371613	-0.0012981042480681353	-0.02020451917882883
208	-0.0186975408609199	0.03454114631193215	0.0208567328766771	0.009674188678276676	-0.02051819649921335
209	-0.004052650816991936	0.0477824241825352	-0.025636292813253678	-0.0010358610377720961	0.009233108982150276
210	0.03447962176321165	0.02341823268321093	-0.021667986254005688	-0.009060644637998508	-0.03264826805706686
211	0.030437834577157714	-0.0016000473396028485	-0.030529344484323727	0.014217396039916232	-0.05277214625334448
212	0.016943657083816382	0.034819852360113354	0.002996317383937852	-0.05699110037611848	-0.01684901616057961
213	-0.02891491392680455	0.03760560233623566	0.006563865211981262	0.0445419339692398	-0.013562456130462777
214	-0.028697869103806818	0.04753682087794669	-0.007870384360632629	0.014720539426871276	0.019101958121284242
215	0.023613073610842215	0.0015547309336186896	-0.024664006160503762	0.03428742627902928	-0.05552080584030645
216	0.04585210401623063	-0.023088263450195632	0.007839982782003808	-0.0021480824426725878	-0.0021493888107578067
217	0.042089475608603155	0.016362851605310046	0.016088754324199935	0.027903700671181884	0.005328289508150618
218	0.009434167466396914	0.05583560582662282	0.02001406214399239	0.003366894234731003	-0.011260140552470797
219	0.04458846836203736	0.011850406646441039	0.010298778643071674	-0.011645238050597468	-0.019533058049723374
220	-0.02849455085535193	0.04501019795673969	-0.010403793056180683	0.008915373175828724	0.021252452769898973
221	0.002646790934250088	0.030310722920835233	0.036177971639993936	0.06388305318317845	-0.03512656999365023
222	-0.003266473220795239	0.04098259509283418	-0.027404322503958002	-0.00886720981456658	-0.019896615729807644
223	0.026449723601132246	0.025334847441935586	0.03953120722801183	0.028734408959536797	-0.019288112984649334
224	-0.028425268294904004	0.04756172380707586	-0.007864461034592492	0.015976728327302354	0.021455051811376538
225	0.04513671213119636	-0.01604251015485451	-0.0028894497131808933	0.0041142841547681065	0.006304863354632377
226	0.02267404831487721	0.03463226350691074	0.019235000604976786	-0.00396077457183138	0.016385261746156992
227	0.03896934860135247	-0.022522269224433285	0.006616108862024598	-0.006834599214546253	0.014820891207415863
228	0.046365241767119196	-0.018725103385041162	0.007099584238031399	0.013512822800582415	-0.005484906474806474
229	0.03185071742207929	-0.024443264214523294	-0.007473613724016572	-0.005610696087584441	-0.02229494299859432
230	0.007665502525049153	-0.0008042305327437845	-0.00994476759603897	0.02029965852180253	-0.006827292074656217
231	-0.0015757386251930895	0.055650713586109395	0.022976468720225306	-0.01819868452223428	-0.009062409161318832
232	-0.02738630430441531	0.04862957284819154	-0.0072594517243191915	0.01736546399514936	0.019333534467755792
233	-0.02715468374690538	0.047239964056431924	-0.0053893858427726355	0.00899037861257016	0.008819688057797476
234	0.02542528584962225	0.029123900515971236	-0.015285355892428954	0.01873396769453239	-0.010277663611734838
235	0.01744705766326856	0.0148813664919968	0.03936046416226775	0.007986749694022067	0.00833488949176152
236	0.018434967237818043	0.03106899732120674	0.013316669996959627	0.06514743700967686	-0.007322994616446255
237	0.04736175462285206	-0.010857941693998075	-0.008766087111014655	0.001918899840586861	-0.0006934116289476856
238	-0.0013696401273162369	0.043051560694868984	-0.01732805797681246	-0.06039194800839657	-0.003143021022015999
239	-0.008449039562056948	0.049450140969719086	0.02499862935362929	-0.03068820628426991	-0.0025387227673721964
240	0.026090710579897276	0.024037989642594043	-0.04957863919647241	-0.0022984333074539437	-0.0392338732251465
241	0.016755003168190855	0.03897271289461877	0.017095843874547396	-0.04994216922290605	-0.024993007671192082
242	0.03158948500626415	0.03174705781146018	0.019304813635303786	-0.04039310613267073	-0.020597631898249487
243	-0.0026794338314411023	0.003412720425612422	-0.024918960803416552	-0.06734954411652687	0.025164754667321477
244	-0.028570752175257827	0.040043042054798715	-0.011822695790302502	0.012307517388951614	0.01602417277115793
245	-0.02699399059564655	0.047317717066305005	-0.005150284505273686	0.007280363499705116	0.009637993358312343
246	0.011119722868731951	0.014061873446939254	0.022152924669472406	-0.03498611589251609	-0.06891801080556045
247	-0.03781544881215093	0.034957594761809214	0.004291524712121392	0.0006426915615471185	0.0075229088513377755
248	0.02507216326115861	0.01814965521107151	0.008594205522232347	0.055364736272774655	-0.04537126143083238
249	-0.026087736127913343	0.03573759008310828	-0.008996687576646503	0.04094396133431219	-0.013691063240570166
250	-0.02824475422203422	0.04304306958173657	-0.00544384235827138	0.017239889668465878	0.015688697502083404
251	0.04251265767902939	-0.017755343381339918	-0.02446850447298406	-0.013112019303288883	-0.007977875277948104
252	0.03350560202345825	0.028694554884453227	0.008343813691169712	-0.04149590932354507	-0.02523707137260907
253	0.005304317085892779	0.029759917367640956	-0.0514455334072	-0.05143746222638234	0.01531088454083809
254	0.04026531387234792	-0.014550117536049215	0.018594232677661422	0.029487428258289906	0.010958177625109054
255	0.02497966958102711	0.01832411116647684	0.028588081970496636	0.06180354804784758	-0.03836119095401178
256	0.033098022575674665	0.012249139620852582	-0.0177318665691605	0.03370591086067588	-0.025852725458262043
257	-0.03754523713388308	0.035447208756243694	0.0047348872748077305	0.0001686535848835003	0.007453364983846012
258	-0.009937506263562173	0.041368472729071175	0.031967761733999775	0.04125058429391353	0.008168993674633229
259	-0.017463180215394284	0.005246503029496673	0.02045827501280247	-0.010971377748341239	-0.004750150614405431
260	0.04042096742139751	-0.017835507424760134	0.008018179653232095	-0.0008958251201590127	0.025743607899929112
261	-0.0019103665751866565	0.038441746895437924	-0.02485067397417598	-0.011372511825980052	-0.022256200008672036
262	0.016065746468054847	-0.011510202274425093	0.004286965330947969	-0.0110711580652846	-0.03131150022495138
263	-0.02150728305753805	0.043586330120111906	0.036692703234333574	0.022225149672840297	0.0078072271427005145
264	0.044112426852447366	-0.02386531919618216	0.013228626026074768	0.007063265838584298	-0.0017239935353966834
265	-0.012660448413246367	0.04205017872828129	-0.036686708277664286	4.2483252328816797e-05	0.016702207395224603
266	-0.009227673365413497	0.025086211648482896	0.011564645213089966	0.06600967318230538	-0.01965449856409561
267	0.033858342400480655	0.0022137257380977307	-0.04350768868991288	0.032992135500165	-0.0005755996752418571
268	-0.006603245131817847	0.0345704572764894	0.03245842191748785	0.037324346909603595	0.0365145514467875
269	0.029819783870410694	0.009936456676553776	-0.03725938828150097	-0.029857665750903175	-0.04938698731194843
270	-0.019104631108476957	0.02103510665546814	-0.010658504563424858	0.04025156151071768	-0.02992556540131214
271	0.046323440552706686	-0.008825476543557757	0.01469163539824523	0.0010090769914213983	0.011973461408586064
272	-0.034924680692196584	0.03642640622115264	0.004122108751821744	0.015078942048068604	0.01946154404114894
273	0.04398239547059379	-0.023734723990660265	0.006212522883535201	0.0077671822421993735	-0.012365652197435285
274	0.042374846505414614	-0.013518589842942852	-0.0032518674575489626	-0.0038407585990309946	-0.017272408906947406
275	0.011049805061872536	-0.007042586146991467	-0.030696003065434758	-0.06266402632234401	-0.027017977127326422
276	0.04500852124307048	-0.02067597215340949	-0.015651473888883695	-0.01297297017817188	-0.002599903970727469
277	0.02809771460629623	-0.01930404690771208	-0.02540884279047587	-0.000962210914775617	-0.00884906504558246
278	0.037671411123979766	0.008314054399804007	0.03158774375136231	0.037221410212278164	-0.013275105984614701
279	-0.003640096132863827	0.027772710480877993	-0.00863897793139937	-0.0785593058528662	-0.007132916228166731
