Mass	RT	T0R1L	T0R1R	T0R2L	T0R2R	T1R3L	T1R3R	T1R4L	T1R4R	T2R5L	T2R5R	T2R6L	T2R6R	T3R7L	T3R7R	T3R8L	T3R8R	relation.id	relation.ship	codadw	charge
243.1111807	766.4076691	0	0	0	0	4304549.5	187632.9688	252752.6094	228615.4688	348046.5625	192273.875	403044.875	261105.2969	448857.2813	298011.9375	487012.8438	256176.8281	380	bp	0.934049139	1
290.1245698	1052.846878	2145846.5	1005568.625	2121123.25	1247081.625	1904768	1410136.5	2445447	3646575.5	2122732.5	2264181.25	1662701.375	1513601.125	4299503	2078157.125	2030952.125	1274876.75	381	bp	0.912451738	1
244.0951492	967.8382492	813586.4375	1368227.625	1634044.75	977586.8125	1112317.75	809292.5	1330871.375	1541828.125	2811382	2677305	2741838.5	2476167.75	4293809	2539119.5	2968976	2119855.25	382	bp	0.941300456	1
172.092	372.9398136	970744.3125	1440565.375	1563826.5	1544343.25	682207.3125	1698069.375	2261306	2296023.5	1722909.625	2008846	2927360.25	3859783.75	3529084.25	3516661.25	4281788	2426938.5	383	bp	0.876967182	1
216.1002064	1533.091881	2388482.75	520148.5938	3344763	3076083.75	205212	849416	2226071.25	4280813.5	1371093.25	2582528	788271.625	915565.375	1332383.375	1596579.25	1011876.438	971955.25	384	bp	0.971688709	1
217.0953455	974.3185954	815634.5625	376525.4688	1067154.125	506838.0625	0	917452	1659463.5	1819828.125	1785740.5	1984440.375	1166382.5	1365452	4272755	2029503.375	1568255.125	997003.8125	385	bp	0.932954955	1
224.009083	522.334865	2403836	3315968.25	4262745	1867371.875	0	0	142698.2188	147432.0156	0	0	0	0	0	120094.3359	0	0	386	bp	0.951553334	1
171.071557	707.2910042	1346081.375	2005135.25	3340088.5	2979716.25	2969092.75	2417675.25	3929809	3773016	2936817.5	3146627	2838100.5	2728519.75	4236938.5	3167049.25	2699354.25	2634492.25	387	bp	0.961637635	1
150.0341088	402.2740021	217308.2188	236040.6406	325494.7813	174443.9688	0	355838.2188	143170.5781	0	0	0	683118.4375	0	0	4232910.5	0	0	388	bp	0.900827458	1
273.0466119	372.4082508	3149526.75	3711804	4210454	1739298.875	311212.7188	939818	1048759.5	1265219.25	750815	882779.75	928399.0625	807959.8125	1392358.125	752797.5625	682211.5	602332	389	bp	0.888888138	1
368.0696866	799.9320956	1113503.75	1520658.375	4195780	1911740.875	0	0	0	535752.4375	141996.1094	0	140350.7656	0	249124.0313	300401.9063	168009.7656	202332.9844	390	bp	0.932652338	1
215.0797796	850.1285667	147058.625	189774.7031	221733.25	289680.0938	1538500.375	1038743.625	2381270.5	1867585.375	2326142.25	1826746.625	1897009.125	1520991.25	4175364.25	2773023.75	2412278.25	1557140.5	391	bp	0.951432313	1
203.0923832	1756.69751	326828.6875	230432.3125	1083054.625	679092.8125	729835.125	332659.75	2202424.5	4120729.25	1795876.125	3321107.25	550618.25	527401.75	654633.9375	344937.4375	1261333.125	1074908.375	392	bp	0.969509317	1
217.1036378	943.805069	171816.1875	122194.25	175580.7813	194779.75	2274167.5	2013386.625	3732270.75	3281999.75	4103041.5	1965377.25	2947109	2784664.25	1721304.375	1575883.375	2092021.5	818493.25	393	bp	0.948294071	1
188.0881885	850.1344414	161456.0781	201838.3594	214764.1094	276047.2188	1503202.5	1073071	2321267.25	1862373.5	2422939.25	1693093.75	1798309.125	1586492.75	4098707	2943885.75	2334641.75	1618506.25	394	bp	0.951142351	1
258.0720889	543.8875656	2954259.5	3810354.25	4098173.5	3459853.25	1171253.375	1927604.75	3319796.25	2564745.5	2903226.5	2504633	3639780.5	2436773.5	3964947.5	2405141	3031242.75	2976395.5	395	bp	0.923961109	1
206.0623286	870.9417496	2128173	2160350.5	3370055.75	2294551	797379.25	1929919.75	3469697.5	2191359.5	2766467	1499635.5	3725528	3191902.75	3698517.75	4092378.75	3785516.5	2505572.25	396	bp	0.942682868	1
256.1062872	945.9722481	2964477	1762965.125	3626746.25	2756711.75	3047209.25	1674997.5	3837121.75	4080645.5	3052228.5	2797291.25	1600771.5	1374332.5	2445660	1886629.25	1998111.5	1284033.875	397	bp	0.951136893	1
202.0721164	744.7616844	141580.6719	167315.1406	242962.8281	139991.2656	1761588.375	1855953.75	2257685.5	2002863.875	2475790.5	2191165	2555100.25	1946427.75	4049575.75	3637498.75	3025586	2361382.75	398	bp	0.950697849	1
357.1360368	1033.592506	1096309.625	676456.125	1968105.125	792483.0625	2037441.625	1201457.875	3952172.25	2637262.5	3737767.25	1987024.5	1965986.5	830387.6875	3950685	1038857.563	2468446.25	1752897.5	399	bp	0.917506177	1
339.143475	1403.727862	858874.5	325079.625	657054.5625	3922932.25	268889.5938	1940212.125	501101.4375	1471580.625	2467887.75	449789.3125	0	354682.625	359015.2188	165724.9063	215896.75	0	400	bp	0.963306153	1
301.1518619	919.0293294	1389192.625	1679093.75	817441.0625	2015607.125	0	2772914.25	3885654.75	3789604.25	3281179	2960212.75	2455208.75	2538361.25	3358299.25	3458871.5	3229592.75	2060725.125	401	bp	0.937529431	1
426.2409674	1319.416245	1137276.25	683922.0625	3883254.25	1224954	1533615.5	1469663.5	594175.6875	1056916.125	856473.8125	1096825.5	531790.5	777818	946497.3125	497703.5938	1097018.25	673449.75	402	bp	0.926408868	1
132.0426728	993.4453163	587404.5625	518060.7188	3842175	1392869.5	384974.75	534238.875	680443.125	645199.75	1365343.125	763432.25	646742.6875	883016.3125	909544.4375	915610.125	774400.0625	744741	403	bp	0.922374617	1
173.1056116	943.1046829	218186.2188	457902	279129.3125	750600	2242466.5	1969201	2955490.75	3045897.25	3813942.25	2430723.5	2445920.5	2512942	3321271.25	3037603	2964277.5	2058654	404	bp	0.950717796	1
188.0801066	747.5878143	3280614.5	1978499.875	3806058.75	2743242.75	515202.25	1597118.625	3162930.5	2497607.25	3006663.75	1928018.25	2553379	1832562.375	3257666	1880533.75	2607743.5	2086411.625	405	bp	0.974980839	1
240.0753651	620.8414307	1876770.625	588573.125	3766500.5	473327.5625	2270142.25	587899	2871667.75	3800861.25	370454.7188	2734534	1063638.75	925838.3125	2791170	2012292.375	928396.6875	232667.2344	406	bp	0.928632326	1
159.1353265	567.0894318	156866.7188	204825.9375	238789.7656	184133.1094	903030.9375	1858133.875	2060253.75	1683423.875	2274379.25	1868185	2933397.25	2345789	3341327.25	3768913.75	2807334.75	2503503	407	bp	0.94260328	1
273.0966309	830.9654999	3131036.75	2958005.75	3653502.5	2864953.5	2880244.5	1906293.125	3344194.5	2655426.75	3644101.75	2148870.25	3236703	2124445.75	3746590.75	2174601.5	3554149.25	2697545.25	408	bp	0.975894363	1
314.0955992	898.4440002	561838.9375	1039539.688	3746443.25	1760388	0	0	239027.7188	182652.7656	149151.25	0	0	0	209505.9688	0	0	0	409	bp	0.920669755	1
317.142631	1059.813126	763835	1047882	2716964.75	978136.6875	1540567.125	627889.3125	3746145.75	2582264.5	411449.375	1302493.375	679686.9375	783749.1875	2148133.5	739990.4375	551072.5	1143994.25	410	bp	0.954355188	1
155.0766982	1149.57563	1798222.5	478793.9375	1691882.875	734534.875	1150270.125	1107809.375	2605283.5	2345099.25	1705198.875	1330192.25	1383780.125	1168638.5	3681711.25	1123714.625	2892040	858380.4375	411	bp	0.957037689	1
314.0956535	1243.219994	1840251	432209.375	1907510.25	2629081.75	2038958.75	765173	3657756.75	2486468.75	2397661.75	2682452.25	1379397.125	871251.875	2131872.5	800149	1583639.25	909030.625	412	bp	0.968091232	1
224.0356581	425.5156918	1140582.625	1134570.625	1975266.125	931109.125	646561.8125	943384.125	2728364.75	1914137.625	1613976.625	1519296.875	2194812	1147930.125	3645669.75	1380355.75	2073816.625	1604372	413	bp	0.959823763	1
362.1402073	948.063712	3243243.25	1329405.25	3641197.75	1363798.125	0	0	220127.2031	304547.8125	154872.4531	0	0	0	0	0	0	0	414	bp	0.927686868	1
158.0821664	578.2519913	2993831.25	2796063	3064029	2233882	2096622.5	2620269.75	2930866.5	2923699.5	2672302.25	2583394.5	3444143.5	2556602	2871826.5	3082037	3629376.75	2487190.5	415	bp	0.940183012	1
162.0532165	566.484993	645259.5625	651832.625	1045410.688	818654.0625	974629	694891.625	1673694.375	1025838.625	3068059	1203285.875	1425580.375	1581517.125	3007800.75	1698696.5	3615329	1434233	416	bp	0.941848317	1
229.1081089	1532.62699	0	143384.3125	777595.1875	3603770.25	448302.4375	143947.5938	365154.5938	720804.3125	124643.9922	333340.8438	0	0	0	164704.25	0	0	417	bp	0.953441885	1
300.0939951	972.2711304	235556.375	158877.2813	372975.3438	0	1185527.125	692362.875	1483969.5	1363246.625	1637793.375	1395709	1397359.75	1296521.625	3601135.5	1888107.375	1826864.125	1240060.875	418	bp	0.930405633	1
257.0829126	754.4910622	2401631.25	1990664.75	3580107.75	2064133.125	472474.4375	839860.1875	2861410.5	2068182.5	2234640	1409957.375	2098816.5	1020127.438	3199757.25	983710.625	1948991.5	1318265.875	419	bp	0.900764415	1
231.1111125	1085.171672	0	0	0	0	333736.9375	765258.8125	891385.875	1308344.875	1675149.75	1165144	942000.5	1146606.125	2957389.25	1526615.125	3554139.25	1334414.625	420	bp	0.95726859	1
170.0042649	578.2856178	2642188.5	2536565.25	2374552.5	2355456	1653495.25	2564500.5	2586924.25	2714990.75	2383755.5	2692084	2346755.5	2334372.25	3543896.75	3146682	2811962	2146562.25	421	bp	0.93954891	1
174.1045086	1255.860619	211825.0938	208175.2813	737028.8125	1103675.25	1789825.125	975162.9375	3514752	2965579.5	908404.5	2546074	981912.8125	1085067.875	1845667.25	2030601.25	909777.375	1672257.5	422	bp	0.936658098	1
246.1108046	763.3051707	0	0	0	0	1934663.875	1906573.75	2129717.75	2441795	1656084	2091561.75	2160203.5	1897074	3510440.75	3065640.5	1929447.5	1833673.5	423	bp	0.94141405	1
196.0780378	757.6048203	2747425	1580780.5	3505777.75	910153.5	812027	293165.875	1485579.5	1126567.125	825398.5	704666.375	1481708.25	485263.0938	2499063.75	643940.625	1229513.125	689162.4375	424	bp	0.966937375	1
149.0585663	578.1619949	2234723	2457603.75	2946346.5	2572069.75	1966827.625	2685828.5	2797944.75	2779047.75	3076972.75	2202353	2442751.5	3009615.75	2805773.75	3108598.25	3490262.25	2934050	425	bp	0.944659596	1
149.0548152	578.4921227	2489409.25	2148849.5	2543414	2019644.25	1821150.625	2320075.75	2782472.5	2790518.25	2275141.25	190988.9688	3219282	3055459.25	3273475.75	3168874.25	3485666.75	2944154.25	426	bp	0.939411963	1
188.0801119	819.4584961	1974015.375	1680726.375	2278221.75	1781369	3431204.5	1326190.75	2103110.75	1677860.375	2356458.25	1402709	2007529.25	1320206.875	2182436	1358795.375	2240305	1638733.375	427	bp	0.974695066	1
155.1130457	876.8870583	1405850.375	399622.9688	2518842.25	706869.375	974926.375	1000731.125	2206628.5	1770274.75	1809378.25	1344598	1640559.375	1417544.875	3426209.25	2508045.5	1866819.875	1579784.75	428	bp	0.950291457	1
112.0457125	840.7236862	1544574.875	1349406.625	2119969.75	1426008	1124654.75	1230611.625	2710986.5	2011682.375	3028511.75	1381314.25	2550907.25	1547453.375	3426083.25	1630633.875	3164821.75	1764472.875	429	bp	0.917968588	1
335.2644757	1275.418739	1452872.875	553034.4375	1867423.375	609987.25	972291.5	935262.3125	3231612.5	3423464	1643076.875	2251290	1134290.25	1119993.375	2844467.75	1800032.125	1176985.5	847176.375	430	bp	0.945910749	1
160.1287146	567.0908165	163392.2188	190947.4375	222923.7188	158009.8594	737055.625	1629280.875	1746709.375	1349425.375	1933297.5	1513049.125	2380654.25	2327159.5	3350735.25	3387657.5	2640984.25	2487298	431	bp	0.937577016	1
157.0742052	500.5129356	167947.75	196078.9063	231441.6563	171305.1563	423001.9063	1601517.125	1983523.75	1400272.875	1877872	1563373.125	2138992.75	1905951.125	3354427.5	3379543	2303706.25	2320851	432	bp	0.936729234	1
271.1173954	1247.687697	0	0	498969.5313	0	1518667.75	263527.75	3376384	2577470.75	189083.5781	1344208.5	493718.1875	248150.5313	1650000.5	453796.125	205550.4063	388440.4375	433	bp	0.938726859	1
175.0848982	416.5841236	853836	2050681.75	3373956	1829506.375	410120.75	1103173.25	2284863	2045327.625	1047604.375	1543738.5	1434094	1129063.375	2325172	2066515.375	1391573.125	1531702	434	bp	0.906092795	1
130.0563084	808.6691284	2202189.75	2147484.75	2687218.25	2087812	3369635.75	1284276.75	2309088	1803780.25	2440013.75	1593426.875	2346520	1521480.75	2726156.75	1620423	2322943.5	1909835.75	435	bp	0.970550666	1
187.0848627	979.627121	426841.3125	269964.1875	583101.125	296581.0938	1097676.125	992020	1474828.375	1551459.25	1742543.875	1182747.25	1585431.75	1241612.25	3362618.25	2228432.75	2160539.5	1070436.5	436	bp	0.924213486	1
192.0813625	941.1746292	286279.7813	155972.7031	373676.4375	291745.5625	1547753.75	1346139.5	2561271.25	1724347.75	2546487.5	1134057.75	1923488.125	1917407.125	2196629.5	2224226	3357573.75	1179482.875	437	bp	0.954647298	1
201.1007145	500.5078735	165672.7813	207461.4531	225506.9531	195954.3125	377095.7188	1463536.125	1758783.375	1249333.875	1707797.625	1543138	2126195	1989034.125	3293666.5	3300555.25	2274102.25	2240113.5	438	bp	0.935561763	1
150.0169144	910.942422	2315261	1000651.75	3300078.25	1383660	200503.1094	133727.4063	360295.9375	393032.6563	108794.4453	203706.5625	138947.0469	0	371859.375	168414.8594	0	119535.2969	439	bp	0.956087727	1
171.0536371	500.7690887	0	0	0	0	3277819.5	301285.6875	439442.4375	274220.6875	412509.2813	370202.9688	431533.875	354447.8125	620536.3125	699332.5625	478103.9063	548288.375	440	bp	0.898675531	1
217.0954582	423.6861286	1871406.5	2190226.25	2513791	1949811.5	701399.25	1335495.125	2033719	2032878.875	1844822.375	1790730.125	3215159.5	1531268.125	2360123.75	1952186	2290901.25	1657481.125	441	bp	0.883005124	1
202.0997906	744.0196111	0	0	148373.6094	0	1050318.625	1373027	1940291.5	1568123.625	2283611	1591429.75	1893503.625	1630220.5	3011752.5	3198913	2473093	2050757.625	442	bp	0.934499715	1
170.0697012	821.5016251	1777847.625	1539947.625	2324194.25	1655461.125	2410146.75	1500952.375	3050103	2236786	3175237.75	1946061.75	2886277.25	1693820.375	2930993.5	1543988	2909040.5	1987232.625	443	bp	0.952606948	1
148.0376722	374.3335018	1284350.75	1826231.5	2034687.5	1351468.875	458099.6875	1298739.375	2366762.75	1877158.875	1885837	1377157	2191452.5	1438009.75	3160646.5	1898096	2308738.5	2091267.625	444	bp	0.925411575	1
173.1056065	812.0133781	514071	576954.4375	387993.75	641914.25	3151046.5	381490.25	364331.0938	324071	519531.0625	318229.3438	334434.25	438797.0313	394139.5313	253050.8281	467498.9063	298909.2813	445	bp	0.946548575	1
244.082588	882.8168068	974828.9375	666183.375	785491.375	594693.8125	1181828	1113009.5	1622396.25	1561560	2330286.25	1083121.125	2367381.5	1507290.625	3107702.5	1581046.875	2865200.25	1378294.25	446	bp	0.902042278	1
161.0684252	1230.345393	298540.5	171071.9063	3087039.25	2551884.25	0	0	550176.1875	870343.625	315566.125	577612.75	195438.3594	118187.9922	294273.5938	0	216088.2188	138310.7344	447	bp	0.863068526	1
172.0934192	578.3308105	2487510.75	2210284.5	2448667	2384612.5	1648925	2448032.25	3086117.75	2535119.75	1947440.75	1802608.5	2891220	2501905.75	2259811	3057639	2719988.75	2462687.75	448	bp	0.930059606	1
127.0818106	500.5601339	195528.6094	220127.1563	260006.9063	194436.5625	0	1423690.25	1645607.375	1243535.125	1757481.5	1479103	1879391.5	1667313	3079118.5	2991221	2032080	2202569.75	449	bp	0.940067065	1
148.0376454	1135.017985	158205.5781	0	174439.2656	130039.9844	899524.875	357973.2188	767829.8125	819799.375	1080181.75	1164652.875	980766.5	822656.0625	3078296.75	1379584.625	1419502.75	1206010.875	450	bp	0.92790486	1
358.1452203	1077.036672	0	0	0	0	686421.9375	699199.5	852985.625	636920.375	1545641.375	680032.5625	1154658.25	1239979.625	3077573.25	2527247.5	2685800.25	842970.1875	451	bp	0.937630481	1
220.0771293	503.9352681	851177.0625	1159695.625	2132670.75	1980859.625	0	1990357.25	2862981.5	3077016.75	1822705.125	2090017.875	2368113.25	2078267.625	2609774.25	2551592.75	2358536.5	1526375.375	452	bp	0.928837744	1
277.1350784	856.6335798	2083786.375	1597618.875	2200482	1512252	0	0	0	0	0	2494787.25	0	0	0	3076102.75	0	1895170.875	453	bp	0.938521806	1
356.2747158	1180.191357	529014.8125	710330.0625	1113106.875	1364328.875	0	1949561.875	3073371.25	2888321.5	2172675	2543033	2568031.75	2810770.5	1431221.5	1410750.875	687063.125	1422550.375	454	bp	0.913642526	1
190.0845517	744.899437	2216034.75	1962074.875	1129913.5	1608314.125	1269249	2107691.75	1512154.25	3048771.5	2041666.125	1276970.75	1895062	3063862.25	2703450.75	2950053.75	2272788.5	1454023.25	455	bp	0.955187081	1
204.061367	578.3080559	1569132.625	2075731.125	1700236	1733074.75	1482188.75	1947615.625	1787352.625	2102022	1771631.875	1730931	3058878.75	1963414.5	2503566	2137745.75	2790565.25	2002373.125	456	bp	0.924704182	1
192.0510967	896.1239357	1956421.875	771930.125	1774263.125	924903.1875	1537521.625	1149192.125	1757017.125	1958685	2331040.5	1718939	2243187.5	1952887.125	3056077.75	2377960.5	1862087.75	1453344.875	457	bp	0.928267869	1
226.1321456	1056.556252	2829360	1099412.125	2940621	1048235.75	1562179.25	1605776.125	1888657.25	2988678.25	2128229.25	1761067	1995348.125	1509435.25	3020502.25	2289734	2603098	1065449.5	458	bp	0.924799561	1
360.1609501	1441.145395	0	0	451131.0625	217820.5313	0	199282.8594	480251.75	3008793	910239.25	2317713.5	449058.9688	421281.5625	572755.5625	253713.6094	879147.6875	837836.0625	459	bp	0.937683296	1
281.0904362	1135.069336	192545.8906	0	444973.1563	254081.7031	578227.8125	674763.5625	917735.8125	1483228.875	1343864.875	1689156.125	1116946.375	1250656.25	3005690	2239685.25	1208867	828029.625	460	bp	0.905285826	1
189.9937587	1561.776345	2998100.75	456024.1875	2178460.5	1073812.5	114279.8516	105288.9688	124337.6172	202168.375	108676.4688	137997.9375	0	0	115568.9609	0	0	0	461	bp	0.961032567	1
157.1286836	768.9551532	0	0	222493.875	0	613082.3125	296401	1474362.5	990442.8125	768943	759965.125	1411126.75	485665.7188	2995800.5	1020951.438	1389767.625	822089.125	462	bp	0.945012944	1
188.029823	578.3082542	1874763	2118658.75	1701401	1884649.25	1117765.375	1773480.375	2180018.75	1877320.375	2326247.25	1989684.75	1933180.125	2192772.75	2983054.25	2048492.125	2399548.5	2493377.5	463	bp	0.925010894	1
158.0581255	995.5019341	510781.4375	278546.5625	2973598	1148645.75	186813.7813	591196.1875	1183618.25	819860.625	1166701.75	495859.0938	810642.5	786811.25	2930993.75	791926.375	1381568.5	1368888.75	464	bp	0.906017911	1
229.1682497	733.0261559	0	0	173914.7344	0	802953.5625	1108666.625	1196310.625	1254598.875	1634105.25	1138248.875	2175435.25	1472262.25	2930228.25	2965002.75	2862682.25	1291545.125	465	bp	0.899778721	1
211.1140369	774.4435043	1338486.125	845613.3125	2802524.25	802483	1660314.625	532402.4375	2763609.25	2122438.5	865828.625	1500557.5	1392304.375	677789.875	2937244	935108	1046133.438	1026516.375	466	bp	0.99105425	1
203.0924138	1439.333138	488656.6563	265804.6875	1051519.125	537356.6875	2897775	271016.0625	1488112.125	2908861.5	1051994.375	2340523.5	449605.9688	437857.9063	710174.5	361940.25	940619.875	784958.9375	467	bp	0.951979577	1
157.1287062	1048.051656	0	0	0	0	480125.9688	1215804.25	1312247.125	2228131.75	1772433.75	988764.8125	1434951.5	1647251.25	2907782.5	1923504	2906456.5	1130434.125	468	bp	0.936934804	1
246.1108366	784.3381805	2348262.75	1548566.5	2903781.25	1722984.5	1251852.375	1259428.375	2343443.25	2196284.5	1722505.25	1474409.125	1280288.625	1004407.313	1862888.625	1658217.375	1433211.5	1036066.438	469	bp	0.940063345	1
199.0664655	904.2904358	1673185.375	1298172.5	2897757.25	1521749.5	1235076	1323036.875	1674585.75	1788547.375	1298366.75	1415597.875	1157164.5	1092097.25	1484610.125	1376398.875	1428076.375	1039076.313	470	bp	0.940791713	1
90.05008364	1351.99428	120399.5859	0	235372.1406	0	2040659	1433254	2868346.75	2368134.25	2276740	2225343.5	1457241.5	1180574	1994978.125	1097370.875	1184219.5	786050.8125	471	bp	0.949208142	1
173.1056213	585.3105545	816936.5	1521247.375	1153317.125	2844361.5	888230.5625	1483777.5	1478084	1325509.75	1738697.375	1502321.875	1491679.75	2060312.5	1419125.25	1400857.5	2060013.875	1870786.375	472	bp	0.940024604	1
145.0381698	770.6789222	0	0	133196.3125	0	732122.125	878841.0625	1317488.25	1002549.063	1878228.625	1497535.875	1511381.875	1697556.125	2682276	2842054	2271495.25	1664896.25	473	bp	0.952431668	1
