m/z,RT,Intensity,Identification,Prob
184.107820,1040.109985,12936.998047,StdMix2_28;M+2ACN+H;[12C]8[1H]14[14N]3[16O]2,1.000000
122.586330,1660.189941,12611.320313,StdMix2_29;M+2ACN+2H;[12C]11[1H]23[14N]3[16O]3,1.000000
237.144367,1339.689941,12609.981445,StdMix2_7;M+NH4;[12C]9[1H]21[14N]2[16O]5,1.000000
236.110962,736.973999,12581.616211,StdMix2_59;M+ACN+H;[12C]11[13C]1[1H]15[14N]2[16O]3,1.000000
230.113526,995.388000,12196.987305,StdMix2_67;M+ACN+H;[12C]9[1H]16[14N]3[16O]4,0.995000
133.055824,1354.030029,12113.466797,StdMix2_46;M+ACN+2H;[12C]8[13C]1[1H]19[14N]3[16O]4[32S]1,0.995000
323.217765,1068.170044,11745.448242,StdMix2_29;2M+H;[12C]14[1H]31[14N]2[16O]6,1.000000
491.179271,380.335999,11674.738281,StdMix2_6;2M+H;[12C]20[1H]33[14N]4[16O]6[32S]1[34S]1,1.000000
252.145853,1088.020020,11325.538086,StdMix2_49;M+2ACN+H;[12C]11[1H]18[14N]5[16O]2,0.970000
147.076205,520.445007,11299.472656,StdMix2_11;M+NH4;[12C]5[1H]11[14N]2[16O]3,0.960000
225.070397,1355.589966,11245.468750,StdMix2_46;M+H;[12C]7[1H]15[14N]2[16O]4[34S]1,1.000000
190.047106,922.169983,11136.597656,StdMix2_20;M+Na;[12C]8[1H]9[14N]1[16O]3[23Na]1,0.970000
102.073016,1660.189941,11045.297852,StdMix2_29;M+ACN+2H;[12C]9[1H]20[14N]2[16O]3,1.000000
184.094278,1066.630005,10864.969727,StdMix2_29;M+Na;[12C]7[1H]15[14N]1[16O]3[23Na]1,1.000000
263.083663,1367.910034,10763.449219,StdMix2_47;M+Na;[12C]8[1H]18[14N]2[16O]4[34S]1[23Na]1,1.000000
189.020451,367.244995,10649.154297,StdMix2_5;M+Na;[12C]6[1H]6[14N]4[32S]1[23Na]1,1.000000
74.581404,1110.469971,10623.380859,StdMix2_53;M+H+NH4;[12C]5[1H]19[14N]5,0.990000
188.147225,848.693970,10423.145508,StdMix2_23;M+ACN+H;[12C]8[13C]1[1H]19[14N]2[16O]2,1.000000
214.154758,1010.599976,10413.840820,StdMix2_19;M+2ACN+H;[12C]10[1H]20[14N]3[16O]2,1.000000
428.151274,633.107971,10409.798828,StdMix2_43;M+ACN+H;[12C]16[1H]24[14N]7[16O]5[34S]1,0.995000
95.048996,2087.159912,10214.658203,StdMix2_4;M+H;[12C]6[1H]7[16O]1,0.975000
157.144629,1685.199951,10180.122070,StdMix2_54;M+2ACN+H;[12C]7[1H]17[14N]4,1.000000
