m/z,RT,Intensity,Identification,Prob
143.030011,379.256989,18180.767578,StdMix1_37;M+H;[12C]1[13C]1[1H]9[14N]1[16O]4[31P]1,1.000000
267.077484,1160.380005,17691.300781,StdMix1_36;M+Na;[12C]8[13C]1[1H]13[14N]3[16O]5[23Na]1,1.000000
485.187094,424.433014,17650.437500,StdMix1_56;2M+H;[12C]20[1H]29[14N]4[16O]10,0.990000
510.163704,1160.380005,16298.075195,StdMix1_36;2M+Na;[12C]17[13C]1[1H]26[14N]6[16O]10[23Na]1,1.000000
343.123047,755.526001,16189.886719,StdMix1_87;M+H;[12C]12[1H]23[16O]11,1.000000
140.058897,352.768005,15597.551758,StdMix1_7;M+H;[12C]7[1H]8[14N]1[16O]1[18O]1,0.995000
538.198128,1195.199951,15265.324219,StdMix1_39;2M+Na;[12C]15[13C]1[1H]40[14N]2[16O]12[31P]2[23Na]1,1.000000
127.025397,975.978027,15167.562500,StdMix1_24;M+H;[12C]1[13C]1[1H]8[14N]1[16O]3[32S]1,1.000000
176.115464,1580.329956,15107.839844,StdMix1_46;M+H;[12C]6[1H]15[14N]3[15N]1[16O]2,1.000000
467.255814,343.931000,14813.680664,StdMix1_5;2M+H;[12C]24[13C]2[1H]33[14N]4[16O]4,1.000000
155.042341,1115.300049,14682.688477,StdMix1_32;M+Na;[12C]4[1H]8[14N]2[16O]3[23Na]1,0.980000
177.087801,893.814026,14493.647461,StdMix1_21;M+ACN+H;[12C]7[1H]9[14N]6,1.000000
283.044960,1174.890015,14147.419922,StdMix1_37;2M+H;[12C]4[1H]17[14N]2[16O]8[31P]2,1.000000
245.089462,1161.829956,14038.637695,StdMix1_36;M+H;[12C]9[1H]14[14N]2[15N]1[16O]5,1.000000
177.099420,1135.640015,13942.374023,StdMix1_35;M+H;[12C]6[1H]14[14N]2[15N]1[16O]3,1.000000
168.076288,425.937988,13884.061523,StdMix1_2;M+ACN+H;[12C]7[1H]10[14N]3[16O]2,0.995000
128.046990,978.851990,13510.375000,StdMix1_2;M+H;[12C]5[1H]7[14N]1[15N]1[16O]2,1.000000
