m/z,RT,Intensity,Identification,Prob
361.153180,807.504028,114336.617188,StdMix1_87;M+NH4;[12C]11[13C]1[1H]26[14N]1[16O]11,1.000000
137.058354,903.504028,110575.968750,StdMix1_21;M+H;[12C]5[1H]6[14N]4[15N]1,0.995000
246.079426,549.473999,108916.312500,StdMix1_65;M+H;[12C]8[13C]1[1H]13[14N]2[16O]6,0.995000
235.134830,337.536987,108462.484375,StdMix1_5;M+H;[12C]11[13C]2[1H]17[14N]2[16O]2,1.000000
115.062891,1039.739990,103025.210938,StdMix1_26;M+H;[12C]4[1H]8[14N]2[15N]1[16O]1,1.000000
137.081294,1425.359985,102433.718750,StdMix1_42;M+2ACN+2H;[12C]11[1H]22[14N]4[16O]4,1.000000
157.079796,1527.010010,102148.742188,StdMix1_43;M+H;[12C]5[13C]1[1H]10[14N]3[16O]2,1.000000
233.064353,842.711975,99765.804688,StdMix1_69;M+Na;[12C]6[13C]1[1H]15[14N]1[16O]4[32S]1[23Na]1,1.000000
325.061887,1185.589966,96997.343750,StdMix1_79;M+H;[12C]8[13C]1[1H]15[14N]3[16O]8[31P]1,1.000000
244.100360,424.487000,95369.906250,StdMix1_56;M+H;[12C]9[13C]1[1H]15[14N]2[16O]5,1.000000
442.136865,845.513977,92733.867188,StdMix1_69;2M+Na;[12C]13[13C]1[1H]30[14N]2[16O]8[32S]2[23Na]1,1.000000
285.105130,721.013977,88405.265625,StdMix1_3;M+ACN+Na;[12C]10[1H]18[14N]2[16O]6[23Na]1,0.995000
273.087506,844.109985,87522.757813,StdMix1_69;M+ACN+Na;[12C]9[1H]18[14N]2[16O]4[32S]1[23Na]1,0.995000
303.105517,867.635986,85156.882813,StdMix1_18;2M+H;[12C]10[1H]11[14N]10[16O]2,1.000000
148.003565,988.133972,84804.914063,StdMix1_24;M+Na;[12C]2[1H]7[14N]1[16O]3[32S]1[23Na]1,1.000000
292.072686,630.911987,83501.679688,StdMix1_11;M+Na;[12C]9[13C]1[1H]12[14N]4[16O]5[23Na]1,1.000000
267.077457,1166.959961,82962.703125,StdMix1_36;M+Na;[12C]8[13C]1[1H]13[14N]3[16O]5[23Na]1,0.995000
193.096784,975.989990,81485.312500,StdMix1_15;M+ACN+H;[12C]10[1H]13[14N]2[16O]2,0.980000
153.059618,867.635986,78429.820313,StdMix1_18;M+H;[12C]4[13C]1[1H]6[14N]5[16O]1,1.000000
308.105259,807.504028,77393.062500,StdMix1_36;M+ACN+Na;[12C]10[13C]1[1H]16[14N]4[16O]5[23Na]1,1.000000
349.230220,1589.930054,77245.187500,StdMix1_46;2M+H;[12C]12[1H]29[14N]8[16O]4,1.000000
134.063748,1119.589966,75014.992188,StdMix1_32;M+H;[12C]3[13C]1[1H]9[14N]2[16O]3,1.000000
166.069590,754.073975,71863.585938,StdMix1_8;M+ACN+H;[12C]7[13C]1[1H]9[14N]2[16O]2,0.950000
167.048201,983.627991,71338.054688,StdMix1_24;M+ACN+H;[12C]4[1H]11[14N]2[16O]3[32S]1,0.995000
200.577323,1774.959961,69940.757813,StdMix1_48;M+2H;[12C]14[13C]1[1H]24[14N]6[16O]5[32S]1,1.000000
697.100730,903.504028,69860.726563,StdMix1_76;2M+H;[12C]20[1H]27[14N]8[16O]16[31P]2,0.995000
343.123036,770.112000,69260.015625,StdMix1_87;M+H;[12C]12[1H]23[16O]11,1.000000
659.111761,921.041992,68220.468750,StdMix1_74;2M+H;[12C]20[1H]25[14N]10[16O]12[31P]2,1.000000
341.011638,1011.880005,68043.437500,StdMix1_77;2M+H;[12C]6[1H]15[14N]2[16O]10[32S]1[34S]1,1.000000
149.031894,980.598022,63836.554688,StdMix1_2;M+Na;[12C]5[1H]6[14N]2[16O]2[23Na]1,1.000000
115.086429,1603.569946,63411.894531,StdMix1_45;M+2ACN+2H;[12C]10[1H]22[14N]4[16O]2,1.000000
466.171900,722.513977,62994.730469,StdMix1_3;2M+Na;[12C]15[13C]1[1H]30[14N]2[16O]12[23Na]1,1.000000
166.057745,336.074005,62869.066406,StdMix1_50;M+H;[12C]8[13C]1[1H]9[16O]3,0.995000
234.056851,842.711975,62783.031250,StdMix1_69;M+Na;[12C]7[1H]15[14N]1[16O]4[34S]1[23Na]1,1.000000
485.187268,424.487000,62516.503906,StdMix1_56;2M+H;[12C]20[1H]29[14N]4[16O]10,1.000000
135.047808,1055.030029,62424.222656,StdMix1_29;M+H;[12C]3[13C]1[1H]8[14N]1[16O]4,0.925000
560.153814,630.911987,60303.898438,StdMix1_11;2M+Na;[12C]19[13C]1[1H]24[14N]8[16O]10[23Na]1,1.000000
223.100060,721.013977,59749.925781,StdMix1_3;M+H;[12C]7[13C]1[1H]16[14N]1[16O]6,0.995000
257.116754,337.536987,56708.339844,StdMix1_5;M+Na;[12C]11[13C]2[1H]16[14N]2[16O]2[23Na]1,1.000000
180.084488,355.463989,54431.117188,StdMix1_7;M+ACN+H;[12C]8[13C]1[1H]11[14N]2[16O]2,1.000000
347.024524,852.677979,54417.843750,StdMix1_75;M+Na;[12C]9[1H]13[14N]2[16O]9[31P]1[23Na]1,1.000000
400.147913,1779.319946,51544.382813,StdMix1_48;M+H;[12C]14[13C]1[1H]23[14N]6[16O]5[32S]1,1.000000
443.128437,842.711975,50424.515625,StdMix1_69;2M+Na;[12C]14[1H]30[14N]2[16O]8[32S]1[34S]1[23Na]1,1.000000
247.100280,837.161987,50289.289063,StdMix1_88;2M+ACN+H;[12C]9[13C]1[1H]16[14N]1[16O]6,1.000000
159.112468,890.291992,50100.574219,StdMix1_20;M+ACN+H;[12C]7[1H]15[14N]2[16O]2,0.995000
85.028150,562.513977,49421.792969,StdMix1_55;M+2H;[12C]8[1H]10[16O]4,0.995000
326.046048,838.547974,49164.937500,StdMix1_75;M+H;[12C]8[13C]1[1H]14[14N]2[16O]9[31P]1,1.000000
148.115790,1603.569946,49069.980469,StdMix1_45;M+H;[12C]5[13C]1[1H]15[14N]2[16O]2,1.000000
160.107727,786.270020,48847.847656,StdMix1_44;M+ACN+H;[12C]6[1H]14[14N]3[16O]2,1.000000
128.017391,983.627991,48100.351563,StdMix1_24;M+H;[12C]2[1H]8[14N]1[16O]3[34S]1,1.000000
340.019736,1011.880005,47928.800781,StdMix1_77;2M+H;[12C]5[13C]1[1H]15[14N]2[16O]10[32S]2,1.000000
371.212301,1589.930054,46297.152344,StdMix1_46;2M+Na;[12C]12[1H]28[14N]8[16O]4[23Na]1,1.000000
165.065516,456.359009,45997.242188,StdMix1_8;M+ACN+H;[12C]8[1H]9[14N]2[16O]2,1.000000
206.093635,799.002014,45765.742188,StdMix1_14;M+H;[12C]11[1H]13[14N]1[15N]1[16O]2,0.995000
349.073291,1027.859985,45731.097656,StdMix1_33;M+H;[12C]9[13C]1[1H]15[14N]5[16O]7[31P]1,1.000000
228.121681,1036.719971,44237.566406,StdMix1_26;2M+H;[12C]8[1H]15[14N]5[15N]1[16O]2,1.000000
283.018312,1138.660034,44062.636719,StdMix1_80;M+Na;[12C]6[1H]13[16O]9[31P]1[23Na]1,1.000000
261.036450,1102.000000,43693.292969,StdMix1_80;M+H;[12C]6[1H]14[16O]9[31P]1,1.000000
489.237654,337.536987,43536.398438,StdMix1_5;2M+Na;[12C]24[13C]2[1H]32[14N]4[16O]4[23Na]1,1.000000
420.154952,844.109985,42771.101563,StdMix1_69;2M+H;[12C]13[13C]1[1H]31[14N]2[16O]8[32S]2,0.995000
