m/z,RT,Intensity,Identification,Prob
118.074578,950.502014,11377.149414,StdMix1_22;M+H;[12C]5[1H]10[14N]1[16O]1[18O]1,1.000000
134.105809,793.331970,11263.338867,StdMix1_13;M+H;[12C]6[1H]14[14N]1[16O]1[18O]1,1.000000
148.115894,1627.609985,11235.740234,StdMix1_45;M+H;[12C]5[13C]1[1H]15[14N]2[16O]2,1.000000
560.154824,622.049988,11141.893555,StdMix1_11;2M+Na;[12C]19[13C]1[1H]24[14N]8[16O]10[23Na]1,1.000000
361.153678,761.093994,11116.783203,StdMix1_87;M+NH4;[12C]11[13C]1[1H]26[14N]1[16O]11,1.000000
96.054888,1432.619995,10841.731445,StdMix1_42;M+2H;[12C]7[1H]16[14N]2[16O]4,0.995000
379.151473,456.592987,10540.860352,StdMix1_9;M+H;[12C]15[13C]2[1H]21[14N]4[16O]6,1.000000
257.117035,330.278015,10495.188477,StdMix1_5;M+Na;[12C]11[13C]2[1H]16[14N]2[16O]2[23Na]1,1.000000
707.221010,801.101990,10389.558594,StdMix1_87;2M+Na;[12C]24[1H]44[16O]22[23Na]1,1.000000
193.096966,988.739990,10030.625977,StdMix1_15;M+ACN+H;[12C]10[1H]13[14N]2[16O]2,1.000000
488.182538,1182.109985,10014.982422,StdMix1_36;2M+H;[12C]17[13C]1[1H]27[14N]6[16O]10,1.000000
