m/z,RT,Intensity,Identification,Prob
189.086763,516.164001,30640.392578,StdMix3_24;M+ACN+H;[12C]7[1H]13[14N]2[16O]4,1.000000
131.033679,871.919983,25741.761719,StdMix3_7;M+H;[12C]5[1H]7[16O]4,0.985000
408.242530,870.330017,24991.109375,StdMix3_20;2M+H;[12C]17[13C]1[1H]35[14N]2[16O]8,1.000000
103.058127,1152.040039,23198.455078,StdMix3_4;M+H;[12C]3[13C]1[1H]8[14N]1[16O]2,1.000000
123.030218,970.440002,23121.642578,StdMix3_25;M+H;[12C]2[13C]1[1H]8[14N]1[16O]2[32S]1,1.000000
214.056743,422.868011,19266.136719,StdMix3_8;M+Na;[12C]7[1H]11[14N]1[16O]4[18O]1[23Na]1,1.000000
163.053368,972.168030,18301.873047,StdMix3_25;M+ACN+H;[12C]5[1H]11[14N]2[16O]2[32S]1,1.000000
213.086731,421.424011,16725.746094,StdMix3_7;M+2ACN+H;[12C]9[1H]13[14N]2[16O]4,1.000000
328.071505,902.357971,15203.938477,StdMix3_29;2M+H;[12C]9[13C]1[1H]19[14N]2[16O]6[32S]2,1.000000
329.063683,902.357971,14558.332031,StdMix3_29;2M+H;[12C]10[1H]19[14N]2[16O]6[32S]1[34S]1,1.000000
228.048549,328.237000,13632.804688,StdMix3_18;M+Na;[12C]8[1H]15[14N]1[16O]1[32S]2[23Na]1,1.000000
209.065505,331.878998,13379.374023,StdMix3_30;M+CH3OH+H;[12C]7[1H]13[16O]7,0.885000
429.221069,870.330017,13247.331055,StdMix3_20;2M+Na;[12C]18[1H]34[14N]2[16O]8[23Na]1,0.995000
615.174814,960.192017,13210.559570,StdMix3_27;2M+H;[12C]20[1H]35[14N]6[16O]12[32S]2,0.995000
283.041623,904.151978,12420.792969,StdMix3_7;2M+Na;[12C]10[1H]12[16O]8[23Na]1,0.980000
177.068994,810.510010,11176.835938,StdMix3_23;M+ACN+H;[12C]6[1H]13[14N]2[16O]2[32S]1,1.000000
205.063964,374.532990,10767.455078,StdMix3_29;M+ACN+H;[12C]7[1H]13[14N]2[16O]3[32S]1,1.000000
