m/z,RT,Intensity,Identification,Prob
175.024577,552.718018,65586.773438,StdMix1_58;2M-H;[12C]6[1H]7[16O]6,0.965000
257.062939,809.466003,62031.183594,StdMix1_3;M+Cl;[12C]7[13C]1[1H]15[14N]1[16O]6[35Cl]1,1.000000
242.086489,426.007996,61088.410156,StdMix1_56;M-H;[12C]9[13C]1[1H]13[14N]2[16O]5,1.000000
169.069740,921.557983,57613.531250,StdMix1_19;M-H;[12C]7[13C]1[1H]10[14N]1[16O]3,1.000000
197.045360,348.019012,56659.511719,StdMix1_98;M+FA-H;[12C]9[1H]9[16O]5,1.000000
233.006686,352.576996,55747.414063,StdMix1_70;M+K-2H;[12C]6[1H]10[16O]7[39K]1,1.000000
375.031006,313.610992,51375.902344,StdMix1_57;M+Na-2H;[12C]19[1H]12[16O]5[32S]1[23Na]1,1.000000
228.070807,468.484009,46950.246094,StdMix1_61;M-H;[12C]8[13C]1[1H]11[14N]2[16O]5,1.000000
240.080722,825.323975,43696.375000,StdMix1_86;2M-H;[12C]7[13C]1[1H]15[16O]8,1.000000
278.063224,421.217010,41992.437500,StdMix1_56;M+Cl;[12C]9[13C]1[1H]14[14N]2[16O]5[35Cl]1,1.000000
285.082844,698.262024,40957.375000,StdMix1_86;2M+FA-H;[12C]9[1H]17[16O]10,1.000000
173.021970,574.557983,40896.039063,StdMix1_98;M+Na-2H;[12C]8[1H]6[16O]3[23Na]1,1.000000
536.158035,621.971985,40427.050781,StdMix1_11;2M-H;[12C]19[13C]1[1H]23[14N]8[16O]10,1.000000
206.038527,1001.000000,40235.226563,StdMix1_89;M-H;[12C]6[13C]1[1H]9[16O]7,1.000000
375.131462,465.411011,40233.910156,StdMix1_9;M-H;[12C]17[1H]19[14N]4[16O]6,1.000000
168.038125,406.454987,39356.824219,StdMix1_55;M-H;[12C]7[13C]1[1H]7[16O]4,1.000000
193.035156,1027.910034,39092.464844,StdMix1_72;M-H;[12C]6[1H]9[16O]7,0.970000
188.956961,926.142029,38771.207031,StdMix1_81;M+Na-2H;[12C]3[1H]3[16O]6[31P]1[23Na]1,0.975000
