m/z,RT,Intensity,Identification,Prob
278.054011,820.530029,96670.375000,StdMix1_36;M+Cl;[12C]9[1H]13[14N]3[16O]5[35Cl]1,0.895000
206.038370,1008.429993,95920.929688,StdMix1_89;M-H;[12C]6[13C]1[1H]9[16O]7,1.000000
279.038772,536.028992,88550.906250,StdMix1_65;M+Cl;[12C]9[1H]12[14N]2[16O]6[35Cl]1,1.000000
559.202906,1189.530029,88352.117188,StdMix1_39;2M+FA-H;[12C]17[1H]41[14N]2[16O]14[31P]2,1.000000
267.091143,705.455994,86774.289063,StdMix1_3;M+FA-H;[12C]8[13C]1[1H]16[14N]1[16O]8,1.000000
323.098214,580.502014,86177.000000,StdMix1_87;M-H2O-H;[12C]12[1H]19[16O]10,0.990000
133.014089,577.619019,85609.187500,StdMix1_58;M+FA-H;[12C]4[1H]5[16O]5,1.000000
338.005490,991.278015,85168.945313,StdMix1_77;2M-H;[12C]5[13C]1[1H]13[14N]2[16O]10[32S]2,1.000000
225.061341,701.039978,81959.203125,StdMix1_85;M+FA-H;[12C]7[1H]13[16O]8,0.940000
189.040180,404.617004,79242.726563,StdMix1_92;2M+FA-H;[12C]7[1H]9[16O]6,0.970000
313.078856,613.745972,79178.257813,StdMix1_11;M+FA-H;[12C]11[1H]13[14N]4[16O]7,1.000000
189.978865,1005.549988,73190.429688,StdMix1_77;M+Na-2H;[12C]3[1H]5[14N]1[16O]5[32S]1[23Na]1,1.000000
233.006455,347.006012,72204.914063,StdMix1_70;M+K-2H;[12C]6[1H]10[16O]7[39K]1,0.905000
228.070585,456.541992,72062.039063,StdMix1_61;M-H;[12C]8[13C]1[1H]11[14N]2[16O]5,1.000000
156.006564,554.635010,71974.648438,StdMix1_28;M+K-2H;[12C]4[1H]7[14N]1[16O]3[39K]1,0.950000
175.013030,431.755005,71641.703125,StdMix1_66;M-H;[12C]6[1H]5[16O]5[18O]1,1.000000
375.030415,291.399994,69271.367188,StdMix1_57;M+Na-2H;[12C]19[1H]12[16O]5[32S]1[23Na]1,1.000000
375.131029,453.635010,68927.187500,StdMix1_9;M-H;[12C]17[1H]19[14N]4[16O]6,1.000000
335.077209,386.657990,67337.164063,StdMix1_55;2M-H;[12C]16[1H]15[16O]8,0.995000
251.078717,793.151978,67009.382813,StdMix1_2;2M-H;[12C]10[1H]11[14N]4[16O]4,0.980000
417.137114,828.978027,64699.347656,StdMix1_69;2M-H;[12C]14[1H]29[14N]2[16O]8[32S]2,1.000000
397.114286,1177.359985,63245.675781,StdMix1_9;M+Na-2H;[12C]17[1H]18[14N]4[16O]6[23Na]1,0.920000
168.037964,385.187988,61288.218750,StdMix1_55;M-H;[12C]7[13C]1[1H]7[16O]4,1.000000
166.043470,567.500977,60033.449219,StdMix1_86;M+FA-H;[12C]4[13C]1[1H]9[16O]6,1.000000
242.086226,416.781006,59668.828125,StdMix1_56;M-H;[12C]9[13C]1[1H]13[14N]2[16O]5,1.000000
168.978910,871.044006,57653.527344,StdMix1_81;M-H;[12C]3[1H]4[16O]5[18O]1[31P]1,1.000000
163.060912,660.882019,56798.605469,StdMix1_67;M-H;[12C]6[1H]11[16O]5,1.000000
161.011995,954.642029,55717.171875,StdMix1_2;M+Cl;[12C]5[1H]6[14N]2[16O]2[35Cl]1,1.000000
265.092575,1806.800049,54903.679688,StdMix1_47;M-H;[12C]12[1H]15[14N]4[16O]1[34S]1,1.000000
349.044092,878.213989,54083.781250,StdMix1_76;M-H;[12C]10[1H]12[14N]4[16O]7[18O]1[31P]1,0.995000
160.061160,1392.439941,49652.613281,StdMix1_41;M-H2O-H;[12C]6[1H]10[14N]1[16O]4,1.000000
116.006935,361.602997,48164.675781,StdMix1_53;M-H;[12C]3[13C]1[1H]3[16O]4,1.000000
169.069590,920.375977,48028.226563,StdMix1_19;M-H;[12C]7[13C]1[1H]10[14N]1[16O]3,1.000000
260.025414,1121.060059,46678.308594,StdMix1_80;M-H;[12C]5[13C]1[1H]12[16O]9[31P]1,1.000000
133.033303,1048.729980,45588.492188,StdMix1_29;M-H;[12C]3[13C]1[1H]6[14N]1[16O]4,1.000000
